id,legacy_id,name,type,sub_type,neighborhood,city,state,country,lat,lon,image,description,source,curation_status,notes
LC-0422,CH-0422,Basílica de Nossa Senhora da Penha (Basílica da Penha),Local,Igreja,São José,Recife,Pernambuco,Brasil,,,http://jconlineimagem.ne10.uol.com.br/imagem/galeria/2015/03/06/4218_avulsa/normal/867b587b7c0da5f1af73b47803e60859.jpg,"A Basílica da Penha é um templo religioso católico romano situado no bairro de São José. Pertence à Ordem dos Frades Menores Capuchinhos. A origem da localização da Basílica da Penha remonta a um pequeno oratório instituído em 1655 pelos franciscanos capuchinhos franceses. O templo atual, contudo, foi construído entre os anos de 1870 e 1882, sendo a única igreja em estilo coríntio do estado de Pernambuco.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0425,CH-0425,Basílica de Nossa Senhora do Carmo (Basílica do Carmo),Local,Igreja,São José,Recife,Pernambuco,Brasil,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Igreja_da_Ordem_Terceira_de_Nossa_Senhora_do_Carmo_em_Recife.JPG/1200px-Igreja_da_Ordem_Terceira_de_Nossa_Senhora_do_Carmo_em_Recife.JPG,"Foto de Bruno Albuquerque. A Basílica e Convento de Nossa Senhora do Carmo é um conjunto arquitetônico católico pertencente à Ordem Carmelita, localizado no Recife, bairro de Santo Antônio. Suas obras foram iniciadas em 1665 e concluídas somente em 1767. A igreja segue o estilo barroco.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0488,CH-0488,Batalha de Casa Forte,Fato Histórico,Batalha,,Pernambuco,Pernambuco,Brasil,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gzn01Li0EZyyjx2QwiwxQ6qzSnG3cMiUj0t2NZ65d6ogYmTdzcn46wCKc9NX59f9F6MVmd3jS8-XMo1g1rrQU14uStWFyHEoqP2qs5bZTSWgKrXeBy_XC4cZOPuGIIaybv-b04IYhEnpTNEW9s2Le4dT-4nHkSABXmPq49ZrOwS7azLNmBqLMF4xL77HDKcJs_YmLpRbiMhHw?fife=s16383,"O combate de 17 de agosto de 1645, que ficou conhecido como a Batalha de Casa Forte, em alusão ao local onde foi travado, uma das mais notáveis vitórias pernambucanas contra o domínio holandês.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0049,CH-0049,Batalha do Monte das Tabocas,Fato Histórico,Batalha,,Pernambuco,Pernambuco,Brasil,,,,"A Batalha do Monte das Tabocas foi um confronto decisivo da Insurreição Pernambucana contra o domínio holandês no Nordeste. O episódio ocorreu em 3 de agosto de 1645, em Vitória de Santo Antão, e envolveu forças luso-brasileiras mobilizadas contra tropas holandesas. A vitória dos insurgentes teve grande valor simbólico e militar, pois fortaleceu o movimento de resistência que culminaria na expulsão dos holandeses de Pernambuco. o fato histórico se conecta à Invasão Holandesa, à Batalha dos Guararapes, a Dias Cardoso e a Fernandes Vieira, formando um eixo central da memória da Restauração Pernambucana.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0381,CH-0381,Batalha dos Guararapes,Fato Histórico,Batalha,,Pernambuco,Pernambuco,Brasil,,,,"As Batalhas dos Guararapes, travadas em 1648 e 1649 nos Montes Guararapes, foram confrontos decisivos da Insurreição Pernambucana contra o domínio holandês. Reuniram forças luso-brasileiras compostas por diferentes grupos sociais e étnicos, incluindo indígenas, negros e brancos. As vitórias fortaleceram o processo de expulsão dos holandeses e se tornaram parte da memória militar brasileira. conectam-se à Invasão Holandesa, ao Monte dos Guararapes, a Vidal de Negreiros, Henrique Dias, Felipe Camarão e Fernandes Vieira, formando um eixo central da Restauração Pernambucana.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0050,CH-0050,Batutas de São José,Local,Agremiação Carnavalesca,Afogados,Recife,Pernambuco,Brasil,,,,"Batutas de São José é uma tradicional agremiação carnavalesca pernambucana, ligada ao universo dos clubes de frevo e das manifestações populares do Recife. Sua história dialoga com o bairro de São José e com a cultura de rua que consolidou o carnaval recifense como uma das expressões mais fortes da identidade local. Ao aparecer ligado a Afogados e à Ponte Motocolombo, o registro amplia a leitura do carnaval como rede urbana, conectando bairros, cortejos, músicos, foliões e espaços de circulação popular. funciona como registro cultural entre festa, território e memória coletiva.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0051,CH-0051,Bênção de São Félix,Fato Histórico,Evento Religioso,,Pernambuco,Pernambuco,Brasil,,,,"A Benção de São Félix é uma manifestação de religiosidade popular associada à devoção católica e às práticas tradicionais que marcam a vida religiosa do Recife. O registro se relaciona à Igreja da Penha, um dos templos mais conhecidos do centro da cidade, e evidencia como festas, bênçãos, procissões e celebrações religiosas ajudam a organizar a memória afetiva de determinados lugares. o item funciona como elo entre patrimônio religioso, cultura popular e sociabilidade urbana, mostrando que a história de Pernambuco também se constrói por meio de ritos cotidianos, devoções e encontros comunitários.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,review,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0054,CH-0054,Biblioteca Pública do Estado de Pernambuco,Local,Biblioteca,Boa Viagem,Recife,Pernambuco,Brasil,,,http://3.bp.blogspot.com/-WG_GI9a8xP4/VhkKcC7F4_I/AAAAAAAAbp8/TuDXw_-j4eE/s640/biblioteca_publica_perfil.jpg,"A Biblioteca Pública do Estado de Pernambuco é uma das instituições culturais mais importantes do Recife, responsável pela guarda, difusão e preservação de acervos bibliográficos, documentais e de memória. Ao longo de sua trajetória, tornou-se espaço de consulta, formação intelectual e acesso público ao conhecimento. Embora o registro a situe em Boa Viagem, sua importância ultrapassa a localização física e se relaciona à história das instituições culturais pernambucanas. conecta-se ao Parque 13 de Maio e a Francisco do Rego Barros, aproximando leitura, educação, espaço público e memória administrativa.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0507,CH-0507,Bloco da Saudade,Local,Agremiação Carnavalesca,,Pernambuco,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0610,CH-0610,Boa Vista,Local,Bairro,Boa Vista,Recife,Pernambuco,Brasil,,,,"Boa Vista é um bairro central do Recife, associado à formação urbana, cultural, educacional e política da cidade. Sua área reúne avenidas, pontes, cinemas, igrejas, hospitais, instituições de ensino e equipamentos públicos que ajudam a explicar a expansão do centro recifense para além do núcleo antigo. história local, o bairro funciona como registro territorial para relacionar ruas, instituições, personagens e espaços de memória localizados nessa parte da cidade.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0056,CH-0056,Brasília Teimosa,Local,Bairro,Pina,Recife,Pernambuco,Brasil,,,,"Brasília Teimosa é um bairro da zona sul do Recife, situado entre o Pina, o Porto do Recife e a Bacia do Pina. Sua história é marcada por ocupação popular, resistência de moradores e forte relação com o mar, a pesca e a vida comunitária. O nome expressa a persistência da população diante de ameaças de remoção e disputas urbanas. Ao longo do tempo, tornou-se símbolo de luta por moradia, urbanização e permanência no território. conecta-se ao Maracatu Encanto do Pina, aos Banhistas do Pina e ao Cais José Estelita, formando um eixo de memória popular, cultura e transformação urbana.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0058,CH-0058,Cabanga Iate Clube,Local,Clube,Cabanga,Recife,Pernambuco,Brasil,,,,"O Cabanga Iate Clube é uma instituição náutica localizada na região do Cabanga, no Recife, em área diretamente relacionada à Bacia do Pina. Sua presença evidencia a ligação histórica da cidade com rios, estuários, navegação esportiva e sociabilidade associada à paisagem aquática. Além de espaço de lazer e prática náutica, o clube ajuda a compreender a ocupação urbana das margens e a importância dos corpos d’água na formação da cidade. conecta-se à Bacia do Pina, funcionando como ponto de encontro entre geografia, esporte, memória urbana e vida social recifense.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
FH-0512,CH-0512,Caetés,Fato Histórico,Povo originário,,Pernambuco,Pernambuco,Brasil,,,,,https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,missing_description,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0060,CH-0060,Cais da Alfândega,Local,Cais,Recife Antigo,Recife,Pernambuco,Brasil,,,https://www.brasil247.com/images/cache/1000x357/crop_0_254_1024_620/images%7Ccms-image-000379457.jpg,"Cais da Alfandega é um cais localizado em Recife Antigo, no Recife/Pernambuco. Relaciona-se a Cais José Estelita, Cais do Apolo, Cais Martins de Barros, Igreja da Madre de Deus, Avenida da Madre de Deus e Ponte Buarque de Macedo, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Cais da Alfandega funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
LC-0061,CH-0061,Cais da Lingueta,Local,Cais,Recife Antigo,Recife,Pernambuco,Brasil,,,,"Cais da Lingueta é um cais localizado em Recife Antigo, no Recife/Pernambuco. Relaciona-se a Cais da Alfandega, Cais José Estelita, Cais do Apolo, Cais Martins de Barros, Fortaleza do Buraco e Porto do Recife, indicando sua função como ponto de articulação entre território, memória e vida urbana. Sua presença ajuda a compreender como espaços públicos, edifícios, instituições e equipamentos acumulam camadas de uso social, homenagens e transformações ao longo do tempo. Cais da Lingueta funciona como referência para compreender a experiência cotidiana do Recife com processos históricos, culturais e políticos mais amplos.",https://antonioaurel.github.io/data/data-visualization/recife-history-connections/pages/sources.html,validated,Consolidado com conexões originais da Base Ajustada e similares da pesquisa IA para Pernambuco; limitado às 15 primeiras conexões únicas por compatibilidade com a base funcional.
